,price,price,price,price,return,return,return,return
2022-02-02,101.0795669555664,20.326967239379883,219.1007537841797,22.09000015258789,0.0010754493493807527,0.0039982119212473854,0.0066072020816085875,0.0059199031664420865
2022-02-03,100.67243957519531,20.371938705444336,213.8910675048828,24.350000381469727,-0.004027791101935185,0.002212404119849687,-0.023777582638663808,0.10230874663969036
2022-02-04,100.0390853881836,20.53383445739746,215.31021118164062,23.219999313354492,-0.006291237102073466,0.007946997794071375,0.006634889868532889,-0.04640661397998014
2022-02-07,100.12957000732422,20.578805923461914,214.76731872558594,22.860000610351562,0.000904492666936374,0.0021901153512149385,-0.002521443145103275,-0.015503820570566651
2022-02-08,99.82195281982422,20.398921966552734,216.7388153076172,21.440000534057617,-0.0030721912365897497,-0.008741224227402533,0.009179686153973465,-0.062117237024522876
2022-02-09,99.88530731201172,20.605789184570312,220.2626953125,19.959999084472656,0.0006346749427137421,0.010141085806238737,0.016258647533351933,-0.06902991663801339
2022-02-10,98.96243286132812,20.497859954833984,216.52926635742188,23.90999984741211,-0.009239341355789299,-0.00523781102337717,-0.016949892262878574,0.19789583888369267
2022-02-11,99.61386108398438,20.803659439086914,212.32913208007812,27.360000610351562,0.006582580923097048,0.014918605402063578,-0.01939753617605966,0.14429112442310887
2022-02-14,99.03480529785156,20.911592483520508,211.5482177734375,28.329999923706055,-0.00581300413247321,0.005188175895189051,-0.003677848154845287,0.03545319048668061
2022-02-15,98.87194061279297,20.569812774658203,215.31021118164062,25.700000762939453,-0.0016445196672904006,-0.01634403066775747,0.017783148673141458,-0.09283442173841527
2022-02-16,98.98958587646484,20.59679412841797,215.51019287109375,24.290000915527344,0.0011898751348737857,0.0013116966136417219,0.0009288072700111005,-0.05486380566359328
2022-02-17,99.19767761230469,20.767684936523438,210.61483764648438,28.110000610351562,0.002102157858297593,0.00829696150964021,-0.02271519114428855,0.15726634626770597
2022-02-18,99.40574645996094,20.848634719848633,208.92906188964844,27.75,0.0020975173276682746,0.0038978722747682326,-0.008004069303348404,-0.012806851744392778
2022-02-22,99.29719543457031,21.145444869995117,206.52903747558594,28.809999465942383,-0.0010919994995898241,0.014236431024613472,-0.01148726937437805,0.03819817895287869
2022-02-23,98.85386657714844,21.34331512451172,202.72891235351562,31.020000457763672,-0.004464666453887878,0.009357582956193822,-0.018399955611663188,0.07670951172469942
2022-02-24,99.03480529785156,21.433259963989258,206.28140258789062,30.31999969482422,0.0018303656393845458,0.004214192544729878,0.017523352703536554,-0.02256611065794678
2022-02-25,99.13435363769531,21.109464645385742,210.8719940185547,27.59000015258789,0.0010051853946131395,-0.015107142784043792,0.022254024711258813,-0.09003956364492816
2022-02-28,99.84908294677734,21.469236373901367,210.6433868408203,30.149999618530273,0.007209703628009212,0.01704314792247774,-0.001084104026228605,0.09278722188416721
2022-03-01,100.41177368164062,22.33268165588379,207.35760498046875,33.31999969482422,0.0056354121465813645,0.04021779195798736,-0.01559878954488414,0.10514096571814391
2022-03-02,99.2066879272461,23.06121253967285,211.29107666015625,30.739999771118164,-0.012001438777640816,0.032621737730144984,0.01896950767760841,-0.07743097080840666
2022-03-03,99.54193115234375,23.313053131103516,209.6814727783203,30.479999542236328,0.003379240171222264,0.010920526880250359,-0.00761794538263838,-0.008458042642086161
2022-03-04,99.94060516357422,24.293426513671875,207.586181640625,31.979999542236328,0.004005086164345251,0.04205255214986736,-0.009992733787741459,0.04921259916429599
2022-03-07,99.3607177734375,24.82408332824707,201.18605041503906,36.45000076293945,-0.005802320179946974,0.02184363800127387,-0.030831200684956483,0.1397748994586303
2022-03-08,99.00735473632812,25.24681282043457,200.05267333984375,35.130001068115234,-0.0035563655841850395,0.017029007137858043,-0.005633477434728751,-0.036213982639098585
2022-03-09,98.7989501953125,23.241098403930664,205.60519409179688,32.45000076293945,-0.0021049399973429583,-0.07944426216367784,0.027755293939614845,-0.07628807923971881
